mid,times,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
723,300,13,1,2,23,21,30,3,9,23,2
723,360,14,1,2,29,27,42,3,13,27,2
723,420,15,1,2,32,31,50,3,14,36,2
723,480,15,1,2,37,36,61,3,18,36,2
723,540,15,1,2,41,41,71,5,19,43,2
723,600,15,2,2,45,46,76,6,19,49,2
724,60,2,1,2,5,1,3,2,2,4,1
724,120,3,2,8,9,5,3,7,6,8,1
724,180,3,2,10,14,12,5,8,12,16,1
724,240,6,4,13,20,14,6,12,17,21,1
724,300,6,5,16,23,16,7,12,21,24,2
724,360,6,10,20,26,17,10,12,23,31,2
724,420,10,15,23,26,23,15,12,24,31,2
724,480,12,19,30,26,24,18,12,24,40,2
724,540,14,23,30,26,24,19,14,29,40,2
724,600,14,25,31,26,26,23,15,36,45,2
725,60,4,1,1,1,2,2,1,2,1,3
725,120,8,1,1,4,4,8,1,6,2,3
725,180,10,2,4,5,5,15,1,7,2,9
725,240,17,2,4,6,10,21,1,9,2,13
725,300,20,2,8,9,14,28,1,16,2,13
725,360,23,2,10,13,18,36,1,21,2,14
725,420,23,2,13,14,20,38,1,23,3,16
725,480,27,2,19,14,21,43,2,24,4,21
725,540,38,2,19,17,30,49,2,30,4,24
725,600,41,2,19,21,30,53,3,37,8,24
726,60,3,2,4,2,1,1,1,4,3,3
726,120,7,3,6,3,3,2,1,5,5,6
726,180,7,5,9,3,6,2,1,8,13,12
726,240,10,7,15,3,7,2,1,9,16,15
726,300,15,7,17,4,8,2,2,12,18,20
726,360,16,10,23,4,14,2,3,14,23,23
726,420,20,12,25,5,16,6,5,14,24,28
726,480,24,14,29,8,17,6,7,18,26,30
726,540,28,14,29,9,18,6,7,21,27,30
726,600,32,15,34,10,21,8,7,26,28,35
727,60,4,2,2,1,1,1,4,1,1,1
727,120,8,3,3,2,1,1,5,4,1,5
727,180,13,5,6,2,1,1,5,4,1,12
727,240,17,6,7,2,1,2,8,4,1,14
727,300,23,7,12,4,1,3,8,5,4,15
727,360,27,8,18,5,1,5,9,8,5,23
727,420,34,9,27,5,1,5,9,12,6,29
727,480,38,13,28,6,1,6,9,13,8,30
727,540,42,13,37,6,1,6,13,14,10,31
727,600,48,14,42,6,2,6,16,15,13,34
728,60,2,1,4,1,2,1,5,2,2,3
728,120,4,3,6,1,5,1,9,5,3,10
728,180,7,3,8,1,6,1,13,10,3,15
728,240,9,4,10,2,7,1,19,14,3,23
728,300,12,4,14,2,10,2,29,17,3,30
728,360,12,7,18,2,17,2,34,19,3,37
728,420,12,7,23,2,19,2,38,23,3,42
728,480,14,8,24,2,19,2,41,25,3,50
728,540,15,8,26,2,24,2,42,27,3,56
728,600,15,10,26,2,27,2,42,29,5,56
729,60,5,3,1,1,2,3,1,5,1,3
729,120,12,5,1,1,8,6,2,7,3,5
729,180,16,10,1,1,14,9,2,12,4,10
729,240,18,15,1,1,19,13,2,14,5,15
729,300,25,24,1,1,21,14,3,14,5,20
729,360,28,28,1,1,25,16,3,17,7,25
729,420,29,32,1,2,30,21,3,18,8,34
729,480,34,37,3,2,37,23,3,19,9,42
729,540,34,38,8,3,43,26,3,24,9,45
729,600,34,41,13,7,48,30,3,30,9,49
730,60,1,1,1,3,1,1,1,4,3,1
730,120,3,2,4,5,3,2,2,10,4,1
730,180,4,2,8,10,4,2,3,15,8,2
730,240,5,3,12,14,7,2,6,23,14,2
730,300,7,3,19,17,9,2,7,31,14,2
730,360,12,3,26,25,13,2,9,35,15,2
730,420,14,3,39,29,14,4,12,40,18,2
730,480,14,3,48,37,17,5,13,43,18,2
730,540,14,6,53,41,19,5,13,43,23,2
730,600,16,6,59,52,20,7,13,52,26,6
731,60,2,1,2,2,1,2,4,1,3,1
731,120,3,1,5,6,1,3,5,2,5,4
731,180,3,1,6,9,1,4,6,4,5,5
731,240,5,1,7,14,3,4,9,6,5,5
731,300,7,1,9,18,3,5,12,7,5,7
731,360,7,1,15,20,3,5,13,7,10,7
731,420,8,1,19,20,4,5,19,9,10,7
731,480,8,3,21,20,4,7,23,10,10,7
731,540,15,4,24,20,4,8,23,10,10,7
731,600,16,5,26,27,4,10,27,10,12,13
732,60,1,3,4,2,1,3,2,1,1,1
732,120,5,8,5,7,2,6,4,4,5,2
732,180,6,8,6,13,3,13,5,4,5,2
732,240,8,14,9,17,7,17,6,4,14,2
732,300,9,17,12,23,9,23,8,4,18,2
732,360,9,19,13,29,9,32,10,4,23,2
732,420,9,24,16,32,9,36,13,4,28,2
732,480,9,26,20,32,9,41,16,7,30,4
732,540,9,30,23,37,9,46,16,7,34,5
732,600,9,34,23,39,9,48,16,7,39,6
733,60,2,1,1,3,1,1,1,4,2,2
733,120,2,3,8,10,1,1,1,9,4,6
733,180,4,3,16,15,1,2,1,14,5,10
733,240,8,4,19,23,1,2,2,18,6,13
733,300,8,6,24,26,1,2,3,25,12,16
733,360,8,7,30,31,1,3,3,30,13,18
733,420,8,7,36,39,4,4,3,39,16,21
733,480,13,7,42,46,7,4,3,43,21,27
733,540,18,7,47,54,7,4,6,45,23,31
733,600,24,7,47,62,7,4,8,58,23,35
734,60,1,3,1,3,2,4,2,1,4,1
734,120,3,9,1,7,2,4,9,1,12,2
734,180,5,14,1,9,4,7,12,1,14,3
734,240,9,14,2,12,5,7,12,2,16,6
734,300,13,20,2,14,10,9,14,3,20,8
734,360,13,21,2,18,10,10,17,4,24,13
734,420,15,26,4,18,20,13,19,4,31,15
734,480,15,31,6,21,27,15,20,4,38,18
734,540,15,36,8,21,39,19,20,6,43,19
734,600,15,38,9,21,39,19,24,16,52,23
735,60,1,5,3,5,2,2,1,4,1,4
735,120,1,12,4,10,4,3,1,9,1,10
735,180,1,17,7,17,4,6,1,15,1,15
735,240,1,21,14,20,6,9,1,20,1,16
735,300,1,29,14,24,14,13,2,25,1,16
735,360,1,37,14,34,14,13,2,31,1,23
735,420,2,43,14,38,14,14,2,42,1,29
735,480,5,52,17,49,18,18,2,53,1,35
735,540,6,62,19,60,21,18,2,54,1,41
735,600,6,70,19,76,28,21,2,60,1,45
736,60,2,2,3,1,3,1,1,3,1,4
736,120,6,3,4,2,7,2,1,4,6,12
736,180,8,5,5,2,10,2,1,7,8,19
736,240,9,7,6,2,14,2,1,10,12,20
736,300,12,10,7,2,14,2,3,13,18,29
736,360,14,10,8,3,19,4,5,14,25,35
736,420,14,12,8,4,21,5,14,14,28,39
736,480,14,14,8,5,26,6,19,14,36,42
736,540,14,14,9,6,26,6,19,15,40,42
736,600,14,14,10,6,26,6,27,16,42,52
737,60,1,3,2,1,1,1,1,5,1,3
737,120,4,3,3,3,3,2,1,12,1,5
737,180,5,5,4,3,3,2,1,18,1,6
737,240,9,8,4,3,4,3,1,26,1,9
737,300,10,8,4,4,4,4,2,28,3,12
737,360,16,10,8,5,6,4,2,28,4,14
737,420,17,12,9,7,7,5,4,34,4,16
737,480,19,14,12,8,10,5,4,37,4,18
737,540,21,17,16,10,12,6,4,39,4,20
737,600,21,17,16,12,12,6,4,39,4,20
738,60,1,1,3,4,1,1,4,1,1,1
738,120,1,4,7,7,2,1,9,2,3,1
738,180,1,5,13,16,2,1,14,4,6,1
738,240,1,8,17,19,3,2,17,8,7,1
738,300,2,10,25,24,3,4,25,13,7,2
738,360,3,16,27,29,4,4,29,14,8,2
738,420,5,17,29,35,5,4,34,15,13,2
738,480,6,21,39,35,5,8,38,16,17,2
738,540,6,29,47,37,5,9,41,16,20,3
738,600,6,29,50,48,5,9,46,19,24,3
739,60,2,2,5,1,4,1,3,1,3,4
739,120,4,5,7,3,7,1,9,2,7,6
739,180,9,6,10,3,12,1,10,6,9,15
739,240,13,9,12,5,16,1,17,12,12,20
739,300,19,9,16,8,20,1,23,14,14,29
739,360,25,14,19,10,21,1,28,19,18,32
739,420,27,14,26,14,29,1,38,20,20,40
739,480,30,15,26,20,35,1,43,26,23,48
739,540,32,15,29,28,41,1,50,28,26,56
739,600,36,18,29,30,46,1,54,34,26,64
740,60,1,1,3,1,2,3,1,4,2,1
740,120,2,1,5,4,7,3,7,4,6,2
740,180,3,1,6,8,13,3,10,7,10,2
740,240,4,1,9,10,17,6,15,10,16,2
740,300,4,1,19,14,17,6,18,12,19,3
740,360,4,1,26,17,20,8,25,14,23,4
740,420,7,1,27,24,20,8,28,15,27,4
740,480,7,1,40,25,21,9,35,18,29,8
740,540,10,1,45,37,29,10,40,18,34,10
740,600,13,2,50,39,34,10,49,19,42,12
741,60,3,1,4,3,1,1,3,4,1,1
741,120,7,1,9,4,1,1,4,8,1,5
741,180,17,1,14,4,1,1,8,15,1,7
741,240,25,1,19,5,1,1,12,17,1,9
741,300,29,1,26,5,1,1,17,21,1,10
741,360,38,1,31,7,1,1,24,24,1,13
741,420,42,2,35,9,3,1,29,28,1,13
741,480,50,2,42,9,5,1,32,32,1,13
741,540,59,2,48,13,9,2,34,39,1,13
741,600,67,6,58,13,12,2,36,47,2,16
742,60,1,2,2,3,1,4,1,2,3,1
742,120,3,4,5,3,2,7,1,7,4,1
742,180,7,4,5,4,3,9,2,12,8,1
742,240,7,5,6,7,3,14,2,18,9,1
742,300,8,7,8,13,3,17,2,23,10,1
742,360,10,8,14,14,3,20,2,24,18,1
742,420,10,8,16,16,3,24,2,32,18,1
742,480,14,9,24,16,3,28,3,36,25,1
742,540,16,12,27,20,3,30,5,43,27,1
742,600,16,12,28,28,3,30,7,46,30,2
743,60,5,1,3,3,1,1,1,4,1,2
743,120,9,2,9,3,2,1,5,7,1,8
743,180,13,2,18,5,2,1,6,8,1,18
743,240,14,3,25,6,2,1,10,9,1,24
743,300,23,7,28,7,3,1,10,13,2,27
743,360,26,7,36,7,4,2,14,15,2,35
743,420,35,7,40,8,4,2,16,20,2,40
743,480,42,8,45,10,5,2,17,21,2,47
743,540,54,8,45,10,5,3,18,21,2,51
743,600,58,9,56,13,6,3,24,25,2,59
744,60,1,1,2,1,4,4,1,2,5,2
744,120,4,5,4,2,10,6,1,4,10,3
744,180,5,12,9,2,17,12,2,5,18,8
744,240,7,14,13,2,23,13,2,5,25,8
744,300,14,18,15,2,23,16,4,5,30,12
744,360,20,21,16,3,25,19,4,5,35,15
744,420,25,23,19,4,32,25,9,5,40,16
744,480,25,27,28,4,35,28,9,6,48,20
744,540,29,34,28,4,45,32,14,7,48,27
744,600,35,36,34,4,51,38,14,8,59,28
745,60,2,1,2,1,3,2,1,2,1,2
745,120,3,2,6,2,8,6,1,5,1,8
745,180,6,2,8,3,16,6,1,9,1,10
745,240,9,3,9,3,25,12,1,15,2,12
745,300,13,3,9,3,29,13,1,20,2,16
745,360,19,8,9,3,32,15,2,23,3,29
745,420,19,8,12,7,38,18,2,27,3,35
745,480,29,8,12,15,46,19,2,37,3,52
745,540,37,14,12,17,57,20,3,42,3,64
745,600,38,15,13,18,65,24,3,42,3,70
746,60,2,4,2,1,1,2,3,1,1,3
746,120,2,6,6,3,3,8,6,4,1,3
746,180,3,15,7,6,6,12,6,7,4,3
746,240,3,20,12,9,8,20,14,13,5,3
746,300,5,21,15,12,14,26,14,17,7,3
746,360,5,30,18,14,17,31,17,21,8,4
746,420,5,34,24,16,27,38,17,27,8,4
746,480,5,39,26,19,34,47,17,28,8,5
746,540,5,45,26,23,39,51,17,28,8,7
746,600,5,51,28,25,46,53,18,28,8,8
747,60,1,1,5,3,1,1,2,1,1,1
747,120,1,1,10,7,1,5,9,4,1,3
747,180,1,4,16,9,2,8,13,8,1,3
747,240,1,6,18,17,2,10,16,9,1,3
747,300,1,8,20,20,2,16,21,9,1,3
747,360,1,13,25,26,3,20,27,10,1,3
747,420,1,18,25,30,3,21,35,15,1,3
747,480,1,18,25,35,3,21,41,18,5,4
747,540,1,18,27,39,4,23,50,18,9,4
747,600,4,18,28,45,4,28,56,19,10,4
748,60,2,1,1,1,5,5,2,3,1,1
748,120,4,4,4,1,9,9,2,9,1,1
748,180,5,4,8,1,14,19,3,14,1,3
748,240,5,6,10,1,17,24,5,16,1,3
748,300,6,6,13,1,23,29,9,21,1,4
748,360,8,6,15,1,24,36,12,26,4,4
748,420,9,6,17,1,30,41,15,34,4,4
748,480,10,9,18,1,32,46,15,40,4,5
748,540,10,14,20,2,32,52,15,43,6,6
748,600,10,21,26,2,38,56,18,46,6,7
749,60,3,1,3,4,1,3,1,1,3,2
749,120,7,1,7,6,1,7,6,1,13,2
749,180,8,1,12,10,1,12,10,1,20,2
749,240,13,3,23,14,1,14,15,1,27,2
749,300,16,3,29,19,2,20,18,1,32,2
749,360,21,5,40,23,2,23,24,1,39,7
749,420,23,6,47,28,2,23,29,3,41,7
749,480,23,8,56,30,3,28,31,3,41,10
749,540,23,17,63,31,3,30,34,3,45,13
749,600,25,23,64,34,3,32,35,4,48,13
750,60,2,2,1,1,1,1,4,1,1,1
750,120,5,6,1,6,1,10,12,1,5,1
750,180,9,13,1,16,1,14,18,1,8,1
750,240,17,21,1,20,1,17,24,1,8,1
750,300,21,24,2,23,1,23,27,1,10,1
750,360,28,25,2,27,1,26,32,1,12,1
750,420,34,29,2,36,2,30,36,1,15,1
750,480,40,31,2,46,2,34,36,1,15,2
750,540,43,38,2,54,2,42,41,1,16,2
750,600,52,43,2,60,5,52,41,3,17,3
751,60,3,1,1,3,1,1,1,1,5,4
751,120,9,4,2,8,1,4,2,2,9,8
751,180,12,9,2,13,2,4,2,2,18,13
751,240,19,16,4,20,2,6,3,2,24,17
751,300,25,18,4,29,4,6,3,2,32,21
751,360,32,18,4,36,10,9,3,2,40,24
751,420,43,20,4,41,12,13,3,2,46,30
751,480,56,26,4,53,12,13,3,2,53,38
751,540,60,31,5,54,12,13,7,2,58,41
751,600,75,32,5,64,18,19,8,2,65,43
752,60,4,3,1,1,1,3,3,1,1,2
752,120,7,8,2,1,1,7,7,3,2,9
752,180,12,8,3,3,1,15,8,3,2,13
752,240,15,16,4,3,2,23,18,3,3,13
752,300,17,20,4,3,5,30,23,4,6,17
752,360,18,23,5,3,6,39,30,4,6,23
752,420,20,30,7,3,8,43,36,4,6,25
752,480,23,30,10,3,12,50,38,4,6,28
752,540,23,35,10,3,12,56,40,6,7,35
752,600,24,35,14,3,12,60,46,6,7,38
753,60,4,1,3,2,1,4,2,1,4,3
753,120,9,1,10,5,2,6,2,2,5,6
753,180,16,1,13,9,2,9,4,5,6,10
753,240,24,2,19,15,2,12,5,12,8,14
753,300,30,4,27,17,2,13,6,16,10,16
753,360,32,4,34,23,2,13,6,16,14,24
753,420,41,4,45,24,2,17,8,17,19,27
753,480,52,4,58,27,2,19,8,23,20,31
753,540,61,4,70,35,2,23,8,27,20,38
753,600,70,4,78,38,2,23,8,32,24,42
754,60,4,1,1,1,1,1,1,1,5,5
754,120,7,5,3,1,2,1,3,1,9,7
754,180,12,7,7,1,2,1,3,3,18,9
754,240,15,10,9,3,2,1,4,6,27,12
754,300,18,15,12,7,2,1,4,8,29,15
754,360,23,21,18,9,4,1,5,12,30,18
754,420,29,24,24,9,5,1,5,16,38,20
754,480,32,31,31,9,9,1,5,26,43,21
754,540,32,32,32,10,15,1,5,29,50,26
754,600,39,32,36,10,16,1,6,32,58,28
755,60,3,1,1,1,2,1,2,1,4,1
755,120,6,1,2,1,4,5,4,4,6,2
755,180,14,1,4,2,9,7,7,10,13,2
755,240,18,2,5,2,10,8,7,17,17,2
755,300,19,5,6,2,13,10,9,21,24,2
755,360,23,5,8,3,17,10,12,29,27,3
755,420,26,6,9,4,21,10,12,31,28,7
755,480,30,7,10,6,21,10,17,39,29,10
755,540,31,8,15,6,23,10,17,48,31,13
755,600,35,8,19,9,25,12,23,54,35,13
756,60,3,1,4,1,1,1,2,1,3,4
756,120,7,1,9,3,2,1,6,2,12,8
756,180,8,1,14,7,7,2,12,3,14,9
756,240,9,1,18,8,7,3,17,6,16,13
756,300,15,2,19,8,8,3,18,9,19,13
756,360,19,2,21,13,8,5,21,9,27,17
756,420,19,2,23,15,8,8,28,12,35,19
756,480,19,2,23,18,10,9,36,15,37,19
756,540,29,2,24,18,14,13,38,15,43,21
756,600,30,2,26,19,14,16,43,17,49,23
757,60,3,2,1,3,1,2,1,1,2,3
757,120,7,5,1,6,3,6,2,1,3,3
757,180,14,5,1,10,3,9,2,7,4,7
757,240,19,5,1,18,8,13,2,10,4,7
757,300,24,5,1,21,12,15,3,16,4,13
757,360,25,5,2,28,13,19,4,20,5,16
757,420,28,5,5,35,19,21,4,21,5,19
757,480,29,5,5,39,24,21,5,24,8,25
757,540,35,6,5,43,27,23,5,24,8,27
757,600,37,6,6,54,31,23,5,28,10,27
758,60,1,1,2,2,2,1,3,1,1,2
758,120,8,1,7,5,2,1,6,1,1,5
758,180,13,1,13,5,4,3,10,6,1,7
758,240,16,2,18,8,4,3,13,8,1,9
758,300,24,2,19,14,4,3,21,12,1,12
758,360,27,2,25,15,7,5,24,14,1,12
758,420,28,2,30,20,7,12,24,16,1,15
758,480,32,2,37,23,8,13,26,16,1,21
758,540,40,4,38,29,8,13,32,16,1,25
758,600,40,6,39,29,8,14,34,16,2,25
759,60,2,1,1,1,1,1,1,3,2,2
759,120,5,2,5,1,1,6,1,6,4,3
759,180,10,2,7,1,3,9,3,7,5,3
759,240,16,2,12,4,4,13,3,13,7,3
759,300,24,2,18,4,4,17,3,17,12,4
759,360,31,4,19,7,5,21,3,18,14,5
759,420,38,4,25,7,5,30,3,19,15,8
759,480,46,5,31,8,7,34,3,25,18,8
759,540,48,6,37,8,9,36,3,28,18,8
759,600,49,6,38,9,12,39,3,30,19,12
760,60,1,3,1,2,1,1,2,3,1,1
760,120,1,12,1,5,5,2,7,9,1,1
760,180,1,15,1,5,12,3,13,12,5,1
760,240,2,20,1,5,16,3,20,15,7,1
760,300,2,27,3,6,19,3,25,20,10,1
760,360,4,31,3,8,23,4,28,26,15,1
760,420,5,32,4,12,23,4,31,32,16,1
760,480,8,37,4,12,27,5,35,35,17,2
760,540,8,41,4,14,30,6,35,43,23,2
760,600,8,48,4,14,39,6,42,43,25,2
761,60,1,1,1,3,3,3,5,2,4,1
761,120,1,3,3,6,6,12,12,4,9,1
761,180,1,5,6,12,9,15,19,5,14,1
761,240,1,5,12,15,15,18,21,6,19,2
761,300,1,10,13,18,20,25,29,8,24,2
761,360,3,15,16,25,27,25,30,14,28,2
761,420,3,18,16,29,35,30,37,14,29,2
761,480,3,18,16,36,43,32,41,15,34,2
761,540,3,19,18,47,49,37,52,19,34,4
761,600,3,20,23,54,57,45,59,21,40,4
762,60,1,1,1,1,2,1,1,1,1,1
762,120,2,4,1,1,5,5,2,1,2,2
762,180,5,6,1,1,6,6,2,2,3,4
762,240,6,7,1,3,12,8,3,3,4,4
762,300,6,8,2,3,12,14,4,4,6,5
762,360,6,10,3,3,12,17,8,5,7,5
762,420,9,10,3,9,14,19,8,5,8,5
762,480,10,10,4,9,14,20,9,6,8,5
762,540,12,10,7,9,16,24,9,6,13,5
762,600,14,12,9,9,16,25,14,8,14,5
763,60,5,1,2,2,2,3,4,1,1,1
763,120,12,1,7,3,8,12,10,1,6,3
763,180,19,1,10,3,10,17,14,1,13,4
763,240,27,2,15,3,12,23,17,1,18,6
763,300,31,5,18,3,12,29,21,2,23,7
763,360,38,5,18,5,12,35,24,2,27,8
763,420,48,7,19,6,16,46,25,6,29,8
763,480,54,9,25,8,19,58,27,6,37,9
763,540,64,9,29,8,28,68,34,6,46,10
763,600,65,12,35,9,35,76,35,10,49,15
764,60,1,1,1,2,1,3,1,2,1,1
764,120,1,3,1,5,4,3,4,6,3,1
764,180,5,5,1,8,4,3,8,13,7,1
764,240,7,7,1,16,5,3,12,19,13,2
764,300,9,9,2,20,6,5,15,25,18,3
764,360,12,9,2,28,6,5,17,31,26,3
764,420,13,12,5,37,7,5,19,35,26,3
764,480,16,15,6,40,7,5,21,40,32,6
764,540,20,18,6,42,7,5,26,46,35,8
764,600,20,18,6,46,9,5,30,51,39,12
765,60,1,3,2,5,1,2,4,1,2,3
765,120,5,7,2,12,2,6,5,6,4,12
765,180,6,10,3,16,2,10,9,9,8,17
765,240,13,12,7,20,3,14,13,15,12,23
765,300,17,16,12,24,5,17,14,21,15,28
765,360,20,19,12,31,6,21,18,23,19,34
765,420,28,23,12,39,7,24,18,27,19,34
765,480,31,28,12,42,10,29,18,32,19,41
765,540,37,30,14,43,12,29,19,34,19,49
765,600,37,38,14,50,12,32,19,37,23,56
766,60,2,3,3,1,1,1,1,3,2,3
766,120,2,6,8,1,2,1,1,7,5,12
766,180,4,9,10,1,4,1,5,8,7,19
766,240,4,17,15,1,9,1,9,10,9,26
766,300,6,21,15,5,10,2,12,16,14,32
766,360,6,27,21,5,13,2,14,20,16,40
766,420,6,29,27,5,15,2,17,26,23,48
766,480,6,35,28,5,18,2,19,35,26,57
766,540,6,39,37,5,27,2,23,37,29,62
766,600,7,45,38,8,30,4,26,41,34,79
767,60,2,1,3,1,1,1,1,1,4,3
767,120,2,5,8,1,2,1,1,1,10,8
767,180,2,7,14,1,5,1,2,3,15,14
767,240,2,9,24,1,5,2,2,5,17,21
767,300,2,9,30,1,12,2,2,9,21,23
767,360,3,10,36,1,15,2,2,12,26,27
767,420,4,10,45,1,17,4,2,15,45,31
767,480,5,10,52,1,18,4,2,20,59,36
767,540,6,10,58,1,18,4,2,24,68,42
767,600,7,10,61,2,18,4,3,29,75,54
768,60,2,4,1,1,1,2,6,1,1,1
768,120,6,12,1,1,2,8,10,4,1,1
768,180,9,18,3,1,3,12,16,9,1,1
768,240,13,23,4,1,5,13,20,12,1,1
768,300,14,30,4,1,5,15,24,14,5,1
768,360,16,39,4,1,6,17,31,16,5,1
768,420,23,46,4,1,13,21,39,18,5,1
768,480,25,54,4,4,18,26,43,18,5,1
768,540,26,63,4,4,26,28,49,18,7,3
768,600,27,72,7,4,27,28,56,18,7,4
769,60,2,7,2,3,2,1,3,2,4,1
769,120,4,14,2,8,4,2,13,2,8,1
769,180,5,20,2,16,5,2,19,4,10,1
769,240,5,24,2,28,9,6,26,6,14,2
769,300,5,27,2,34,9,8,34,9,16,2
769,360,6,31,2,43,9,9,41,12,17,4
769,420,6,37,7,52,9,12,46,18,21,4
769,480,6,37,14,62,9,12,51,24,24,5
769,540,6,46,21,63,9,12,53,24,27,6
769,600,6,46,26,82,13,14,59,29,28,6
770,60,2,2,1,4,2,1,3,4,3,1
770,120,6,2,3,9,2,2,8,7,8,1
770,180,14,2,5,13,2,2,16,12,15,2
770,240,14,2,10,17,5,2,19,16,23,2
770,300,16,2,12,21,6,4,24,20,27,2
770,360,18,6,12,29,10,7,25,23,30,3
770,420,25,6,18,38,10,7,27,29,39,3
770,480,31,7,27,42,16,8,27,31,47,3
770,540,32,8,31,58,16,9,37,41,47,3
770,600,37,8,36,64,20,10,37,49,53,4
771,60,2,4,1,1,1,1,1,4,1,2
771,120,4,5,1,1,1,3,1,9,6,10
771,180,4,9,1,4,1,4,2,9,6,12
771,240,6,12,1,8,3,8,2,16,6,12
771,300,7,17,3,9,6,10,2,25,6,17
771,360,7,21,6,13,6,13,3,28,6,26
771,420,8,23,9,13,9,18,3,36,7,28
771,480,8,27,9,14,9,19,5,46,7,30
771,540,10,31,12,15,9,20,5,50,7,34
771,600,15,34,13,15,15,27,6,57,8,36
772,60,2,2,1,3,3,3,3,2,1,1
772,120,4,7,1,7,7,6,7,2,2,2
772,180,6,8,1,12,13,13,9,6,2,4
772,240,7,10,1,12,19,18,13,12,2,4
772,300,10,14,1,15,27,25,17,12,2,4
772,360,15,18,2,24,36,38,18,14,2,4
772,420,19,24,2,27,40,58,19,18,2,4
772,480,24,26,2,36,51,71,19,19,4,6
772,540,29,32,2,43,59,84,23,19,5,14
772,600,38,32,3,51,67,102,30,23,5,25
773,60,2,5,1,1,5,1,1,2,5,1
773,120,3,6,2,1,9,8,1,8,8,1
773,180,6,10,2,1,16,9,2,8,15,1
773,240,6,15,2,1,19,10,3,8,18,1
773,300,7,18,3,1,24,16,4,10,24,1
773,360,13,23,3,1,28,20,4,16,26,1
773,420,15,29,4,1,30,20,4,16,30,2
773,480,15,37,4,4,30,26,4,18,32,2
773,540,18,41,4,4,32,26,4,18,39,3
773,600,26,50,5,4,32,26,4,31,43,5
774,60,3,1,3,1,1,1,2,4,2,5
774,120,7,1,7,1,4,2,2,6,3,7
774,180,13,1,12,1,8,2,2,10,3,10
774,240,17,1,17,1,8,3,3,12,3,15
774,300,23,1,26,3,12,4,3,15,4,18
774,360,29,1,34,3,16,10,3,20,5,21
774,420,32,1,41,3,16,10,3,24,6,23
774,480,35,1,50,3,20,12,5,29,10,24
774,540,41,1,63,3,23,13,8,30,13,30
774,600,49,1,73,6,24,13,10,31,14,31
775,60,1,2,4,1,2,1,2,3,2,1
775,120,3,8,8,1,2,7,2,6,6,1
775,180,4,10,14,1,2,14,2,6,10,1
775,240,6,15,27,1,4,19,2,8,13,1
775,300,8,15,30,1,4,25,2,12,19,1
775,360,8,19,34,1,4,34,2,19,21,1
775,420,13,19,43,1,4,39,2,23,26,1
775,480,17,19,47,3,4,41,2,27,31,1
775,540,17,19,53,3,4,41,2,29,36,1
775,600,17,19,64,7,4,48,2,39,38,1
776,60,5,3,1,1,1,1,2,1,1,1
776,120,9,5,3,1,2,1,5,2,7,2
776,180,17,12,6,1,5,1,6,8,9,3
776,240,23,13,8,2,5,1,12,12,16,3
776,300,28,18,9,3,5,2,16,15,21,4
776,360,28,19,9,5,6,2,20,18,25,4
776,420,34,21,9,6,10,2,23,20,30,4
776,480,38,26,9,7,16,3,27,24,36,5
776,540,46,28,10,7,23,4,27,27,37,5
776,600,49,29,10,7,27,8,32,34,37,6
777,60,3,1,1,1,4,1,1,2,1,2
777,120,4,1,2,2,9,1,2,6,1,7
777,180,6,5,6,2,14,2,3,15,7,12
777,240,10,8,10,2,15,5,5,18,9,14
777,300,13,13,10,3,17,7,6,24,15,18
777,360,16,16,12,3,21,7,6,31,15,18
777,420,25,19,15,3,25,9,7,36,23,18
777,480,34,23,17,4,27,13,7,40,29,24
777,540,37,23,19,4,27,15,7,43,29,27
777,600,42,26,23,4,29,20,7,47,37,31
778,60,4,1,1,1,1,2,5,4,1,4
778,120,7,9,2,1,1,2,8,7,1,5
778,180,7,14,2,2,3,3,9,8,1,5
778,240,14,16,2,2,6,3,13,9,1,7
778,300,23,23,2,2,9,3,16,14,2,8
778,360,27,24,3,3,12,4,20,19,4,8
778,420,31,30,3,4,14,6,26,20,8,12
778,480,41,30,5,4,16,8,30,23,9,14
778,540,49,34,5,4,16,12,34,26,9,16
778,600,51,42,5,4,16,12,38,27,9,17
779,60,2,3,1,3,1,3,1,2,1,2
779,120,5,9,13,4,1,3,1,6,1,6
779,180,8,15,20,8,1,10,2,8,2,9
779,240,9,21,20,13,2,13,2,12,2,16
779,300,10,28,29,15,2,16,2,17,2,25
779,360,12,35,31,19,2,17,2,20,3,34
779,420,13,39,34,28,3,23,2,21,3,41
779,480,16,46,36,28,3,24,3,21,3,50
779,540,19,49,41,32,3,31,3,23,7,58
779,600,19,54,41,36,3,37,5,23,7,68
780,60,4,1,2,1,1,2,4,2,1,1
780,120,10,3,4,1,1,4,6,6,1,3
780,180,14,6,7,1,2,6,7,12,1,3
780,240,15,9,8,1,4,6,13,18,1,3
780,300,23,13,12,1,4,7,16,20,1,3
780,360,26,14,19,3,4,8,20,25,2,3
780,420,30,17,20,3,4,12,21,28,3,3
780,480,36,21,21,5,7,15,24,34,4,5
780,540,38,21,23,10,12,17,26,34,4,5
780,600,38,21,27,16,15,17,27,42,6,6
781,60,2,1,4,1,1,4,2,1,4,4
781,120,6,1,8,2,4,7,4,5,6,10
781,180,12,1,12,6,7,10,6,6,9,15
781,240,18,3,18,6,7,12,7,8,16,18
781,300,24,4,21,7,10,16,8,8,21,25
